,proba
10997,0.0005947875
10998,0.00044585433
10999,0.07364061
11000,0.030414075
11001,0.00061914354
11002,0.00047173142
11003,0.000414889
11004,0.0009586568
11005,0.0003780171
11006,0.00035621444
11007,0.00071251893
11008,0.0006565428
11009,0.00042725122
11010,0.54549706
11011,0.0013268754
11012,0.00081307173
11013,0.0007503917
11014,0.00035528885
11015,0.0030918415
11016,0.0004352696
11017,0.8509499
11018,0.0006081121
11019,0.0016282704
11020,0.00036071034
11021,0.00065393635
11022,0.8718513
11023,0.002729162
11024,0.0006447666
11025,0.00067365984
11026,0.00050816766
11027,0.0010689524
11028,0.0010445929
11029,0.006059666
11030,0.00076627685
11031,0.00046254805
11032,0.0005538627
11033,0.012562555
11034,0.00031926227
11035,0.00045148525
11036,0.00036195238
11037,0.0004131198
11038,0.0043018823
11039,0.0003914074
11040,0.0006565299
11041,0.00034073545
11042,0.00033794867
11043,0.00043943804
11044,0.00052852056
11045,0.030941632
11046,0.0003949288
11047,0.00040808105
11048,0.00031651472
11049,0.00037640386
11050,0.00044223777
11051,0.0003305279
11052,0.008368278
11053,0.0005385412
11054,0.019329889
11055,0.00036897868
11056,0.00037097008
11057,0.020916283
11058,0.00036760906
11059,0.0005249003
11060,0.00032474508
11061,0.00064139336
11062,0.000444264
11063,0.0032234378
11064,0.0039903075
11065,0.00036285294
11066,0.00032700785
11067,0.00035988068
11068,0.00031075336
11069,0.00038536
11070,0.00038885185
11071,0.00043045697
11072,0.00059438386
11073,0.00033912726
11074,0.00046383924
11075,0.00915398
11076,0.00039650704
11077,0.00039114914
11078,0.00035452918
11079,0.000533388
11080,0.0033046952
11081,0.00055021455
11082,0.0006217006
11083,0.00041680766
11084,0.0003890986
11085,0.0003512483
11086,0.00037814575
11087,0.15052381
11088,0.0014887893
11089,0.00051011256
11090,0.00065353967
11091,0.00041682305
11092,0.00048991735
11093,0.14174202
11094,0.001613788
11095,0.0015149562
11096,0.00043616077
11097,0.0004040609
11098,0.00032920908
11099,0.00059664354
11100,0.00046328697
11101,0.00037396437
11102,0.00047089456
11103,0.0013163642
11104,0.00034948453
11105,0.00032202087
11106,0.0004253541
11107,0.00044881483
11108,0.0012910154
11109,0.00044354453
11110,0.0006048183
11111,0.00094609277
11112,0.00074787287
11113,0.0012950245
11114,0.00040467604
11115,0.0003574675
11116,0.00033052705
11117,0.00048552747
11118,0.0003776831
11119,0.00034378422
11120,0.00044896355
11121,0.00035001294
11122,0.0004413494
11123,0.0014519241
11124,0.00034141284
11125,0.0012550988
11126,0.00048372074
11127,0.00035245705
11128,0.00044242333
11129,0.00038997465
11130,0.0007727009
11131,0.0012148282
11132,0.0003892618
11133,0.00034965496
11134,0.08775731
11135,0.0016340492
11136,0.0004769361
11137,0.00051469775
11138,0.00034994868
11139,0.00037067928
11140,0.00045054485
11141,0.00037406333
11142,0.81717527
11143,0.00039403915
11144,0.00078821334
11145,0.00041604607
11146,0.0011378438
11147,0.0007576671
11148,0.00034860754
11149,0.0003806011
11150,0.00044701886
11151,0.0005280405
11152,0.0007958268
11153,0.0008247724
11154,0.00032889325
11155,0.00038683933
11156,0.0011443075
11157,0.0013675541
11158,0.0005156326
11159,0.0044379686
11160,0.88784045
11161,0.0012180505
11162,0.0003234402
11163,0.00045347883
11164,0.00044540167
11165,0.8378595
11166,0.0006893799
11167,0.0005545529
11168,0.003904147
11169,0.0006959209
11170,0.00032258366
11171,0.00035476277
11172,0.0011008384
11173,0.027468944
11174,0.028372247
11175,0.0013179065
11176,0.0006516692
11177,0.0022514455
11178,0.00045462622
11179,0.0006081391
11180,0.00038774466
11181,0.0004032716
11182,0.14385249
11183,0.02691358
11184,0.0005778951
11185,0.04299773
11186,0.00034216174
11187,0.00036020562
11188,0.0006870657
11189,0.00034651035
11190,0.7202416
11191,0.101236284
11192,0.000439353
11193,0.0005753274
11194,0.00042483228
11195,0.00038694462
11196,0.00040028305
11197,0.0006692867
11198,0.00035881228
11199,0.00049928593
11200,0.00045180842
11201,0.00050476554
11202,0.057672255
11203,0.0014747172
11204,0.00035272454
11205,0.00045605394
11206,0.0028348214
11207,0.0006669833
11208,0.037000287
11209,0.00033659142
11210,0.00044255255
11211,0.0005416241
11212,0.00037450783
11213,0.00053084415
11214,0.00038030517
11215,0.0036653695
11216,0.0004529933
11217,0.0007640297
11218,0.000329278
11219,0.00035796245
11220,0.7620637
11221,0.0003679975
11222,0.00046363455
11223,0.00043313927
11224,0.0004911887
11225,0.15785074
11226,0.0008638597
11227,0.00041740504
11228,0.0043954276
11229,0.00045036766
11230,0.0007588603
11231,0.00049659156
11232,0.00063029525
11233,0.0004367732
11234,0.00050814566
11235,0.0005343504
11236,0.00056466396
11237,0.001608337
11238,0.00033356453
11239,0.0009102969
11240,0.0005283494
11241,0.0063142916
11242,0.0010692908
11243,0.0031097245
11244,0.015219005
11245,0.00032989477
11246,0.00074614474
11247,0.00031979795
11248,0.00036143351
11249,0.10357436
11250,0.0006041724
11251,0.0003631781
11252,0.00043718802
11253,0.0015142441
11254,0.0009311031
11255,0.0031974714
11256,0.00044648498
11257,0.00039753574
11258,0.0023360497
11259,0.000543841
11260,0.0015533775
11261,0.00041895808
11262,0.0003700599
11263,0.00035588292
11264,0.0005069408
11265,0.004822341
11266,0.00036650148
11267,0.014834153
11268,0.0004073952
11269,0.00033265707
11270,0.00035889907
11271,0.06916989
11272,0.00038154816
11273,0.058359466
11274,0.012436867
11275,0.02721275
11276,0.00064836966
11277,0.00063037686
11278,0.011822248
11279,0.004540504
11280,0.00045464048
11281,0.052464534
11282,0.00051373284
11283,0.0064957826
11284,0.0658135
11285,0.0063783443
11286,0.00084849336
11287,0.00050863967
11288,0.00044477085
11289,0.00036593992
11290,0.0030375917
11291,0.00047176657
11292,0.029439684
11293,0.0010640265
11294,0.0004240904
11295,0.00057049235
11296,0.0008927334
11297,0.029731477
11298,0.00050749496
11299,0.00038385513
11300,0.00051643455
11301,0.0030032403
11302,0.0007916241
11303,0.0004504425
11304,0.00042295543
11305,0.00036428985
11306,0.0018243538
11307,0.00045299833
11308,0.00042530443
11309,0.0005930854
11310,0.00095462706
11311,0.0005733259
11312,0.00046567916
11313,0.00053042604
11314,0.00035686832
11315,0.00041836454
11316,0.0005628272
11317,0.0003305624
11318,0.06506918
11319,0.00042028553
11320,0.0003786796
11321,0.00034735497
11322,0.0003343708
11323,0.00041581682
11324,0.0004809007
11325,0.00039774174
11326,0.00041118133
11327,0.0004340875
11328,0.02319997
11329,0.00059269473
11330,0.0006043077
11331,0.025364319
11332,0.00049011165
11333,0.00078957324
11334,0.000355575
11335,0.0004022387
11336,0.63413656
11337,0.0008932903
11338,0.00094733445
11339,0.0017797876
11340,0.00033649028
11341,0.0013419177
11342,0.00040037083
11343,0.0013427325
11344,0.00042237682
11345,0.0020521258
11346,0.00049002795
11347,0.0037344166
11348,0.0009705716
11349,0.001754374
11350,0.0005052981
11351,0.0006074341
11352,0.0020678516
11353,0.0004351656
11354,0.00044148896
11355,0.00078803115
11356,0.00033275428
11357,0.0007793122
11358,0.0003227407
11359,0.0014187095
11360,0.00047277875
11361,0.00032418425
11362,0.0008118267
11363,0.0007200885
11364,0.00041991542
11365,0.00037830573
11366,0.0010680801
11367,0.00054923614
11368,0.00039949515
11369,0.00104213
11370,0.0005084037
11371,0.00036356872
11372,0.00043268228
11373,0.00036409535
11374,0.00047478412
11375,0.00043953382
11376,0.057868846
11377,0.0007023085
11378,0.00091835746
11379,0.00039121445
11380,0.007879512
11381,0.0014560327
11382,0.00037221506
11383,0.00037112233
11384,0.0007393024
11385,0.00043038587
11386,0.00043296348
11387,0.0037739463
11388,0.31807542
11389,0.00057250314
11390,0.3600939
11391,0.00046919537
11392,0.00039528753
11393,0.00037896424
11394,0.0067505687
11395,0.0006436282
11396,0.00066558266
11397,0.00439504
11398,0.00039365556
11399,0.0025613606
11400,0.0004954715
11401,0.00050829106
11402,0.00036663454
11403,0.001237126
11404,0.005797458
11405,0.00054036523
11406,0.0006213419
11407,0.00046543614
11408,0.00044661868
11409,0.00046063005
11410,0.0006444819
11411,0.0007144691
11412,0.00056767795
11413,0.0005518536
11414,0.00046904283
11415,0.0005028014
11416,0.8559952
11417,0.0025820152
11418,0.0004036861
11419,0.00048671121
11420,0.0036915522
11421,0.0004472853
11422,0.0006105933
11423,0.0029598079
11424,0.00032918772
11425,0.0005173116
11426,0.00046216534
11427,0.0011127595
11428,0.0003636774
11429,0.0004451226
11430,0.0003752468
11431,0.0004840715
11432,0.0003430646
11433,0.00035698916
11434,0.0003516937
11435,0.0004402264
11436,0.00041028945
11437,0.00034329167
11438,0.00048623217
11439,0.0005957734
11440,0.026790584
11441,0.0006094875
11442,0.0005847109
11443,0.00094534026
11444,0.00032153665
11445,0.00035874045
11446,0.44082084
11447,0.00037118848
11448,0.36536768
11449,0.0006543226
11450,0.00040220018
11451,0.0005403174
11452,0.0008241224
11453,0.004743663
11454,0.0011397781
11455,0.00045230993
11456,0.0028467798
11457,0.00038062627
11458,0.0003428794
11459,0.0028587289
11460,0.69933206
11461,0.00039811953
11462,0.0036170788
11463,0.00039697293
11464,0.0005720092
11465,0.00047920816
11466,0.00092395366
11467,0.00037217033
11468,0.00060347526
11469,0.00047447806
11470,0.00036397294
11471,0.00176923
11472,0.05172363
11473,0.0005122963
11474,0.0016411844
11475,0.0007509558
11476,0.0013849076
11477,0.00058176636
11478,0.000366459
11479,0.002446379
11480,0.21999626
11481,0.0003857463
11482,0.00042969495
11483,0.00035600766
11484,0.00033284342
11485,0.0003903511
11486,0.00059699407
11487,0.21076083
11488,0.8760818
11489,0.00035294006
11490,0.8784259
11491,0.00035531653
11492,0.0005192662
11493,0.00037857855
11494,0.3221298
11495,0.00075940543
11496,0.00037967885
11497,0.00032011492
11498,0.00048091108
11499,0.00032352144
11500,0.011547694
11501,0.0004220099
11502,0.0011679011
11503,0.0029282293
11504,0.00043670266
11505,0.035619438
11506,0.0008104801
11507,0.0003738707
11508,0.005290409
11509,0.009279289
11510,0.0024569028
11511,0.0004148717
11512,0.000560437
11513,0.000364409
11514,0.0008439825
11515,0.0006356377
11516,0.8830641
11517,0.0005744351
11518,0.0005506673
11519,0.00033343618
11520,0.0007330106
11521,0.0008907823
11522,0.0004321385
11523,0.0004025669
11524,0.00035308272
11525,0.0004641843
11526,0.0007931199
11527,0.0038942706
11528,0.00037588854
11529,0.00046271738
11530,0.0013727864
11531,0.04536308
11532,0.04112283
11533,0.00044332625
11534,0.0007349924
11535,0.0014638385
11536,0.00042851828
11537,0.00033776637
11538,0.0040293923
11539,0.00066026894
11540,0.00051408727
11541,0.121600285
11542,0.00059084146
11543,0.00044795458
11544,0.03728205
11545,0.011038775
11546,0.00038542465
11547,0.00058045157
11548,0.67106134
11549,0.0005476005
11550,0.0003470296
11551,0.0054538613
11552,0.4710247
11553,0.0004530303
11554,0.0005624673
11555,0.00038420266
11556,0.0008804082
11557,0.00037530612
11558,0.0019186822
11559,0.0004213474
11560,0.00041068083
11561,0.00064481597
11562,0.0008585613
11563,0.012043973
11564,0.0016369873
11565,0.00060809107
11566,0.044337697
11567,0.14308572
11568,0.0012865252
11569,0.00033188929
11570,0.40927354
11571,0.010996292
11572,0.15761873
11573,0.00037202294
11574,0.00051211426
11575,0.8697936
11576,0.00049236114
11577,0.0012442213
11578,0.081288464
11579,0.00046778802
11580,0.000727574
11581,0.000427537
11582,0.0004663674
11583,0.0004285783
11584,0.0013737077
11585,0.0180877
11586,0.0016417453
11587,0.0003179459
11588,0.0011274025
11589,0.0037699845
11590,0.0046748254
11591,0.0005008596
11592,0.00037036848
11593,0.00061981136
11594,0.00083234365
11595,0.001232636
11596,0.0004905802
11597,0.00047388658
11598,0.00040302193
11599,0.0012095403
11600,0.013914345
11601,0.00077881105
11602,0.00042265095
11603,0.0005626852
11604,0.00077071215
11605,0.0003938498
11606,0.0012021053
11607,0.0005855608
11608,0.00042899302
11609,0.00044091
11610,0.0003463715
11611,0.00035603382
11612,0.00037251945
11613,0.012324712
11614,0.00049058825
11615,0.0050722915
11616,0.00042118336
11617,0.0010059573
11618,0.0011196553
11619,0.023019861
11620,0.00039651626
11621,0.00044605625
11622,0.0010262113
11623,0.0009572186
11624,0.00044469238
11625,0.00045687734
11626,0.0007329229
11627,0.008768467
11628,0.00057131995
11629,0.00034674277
11630,0.00041748892
11631,0.00035504712
11632,0.00067061174
11633,0.0010964156
11634,0.00041806046
11635,0.00039148913
11636,0.0003771364
11637,0.0007775243
11638,0.0005121126
11639,0.00052261713
11640,0.0006313567
11641,0.0005736037
11642,0.00042237993
11643,0.00034771254
11644,0.05033772
11645,0.0008256576
11646,0.013995498
11647,0.0040175472
11648,0.00075376267
11649,0.0015094009
11650,0.0003519621
11651,0.0019757503
11652,0.00044480409
11653,0.0010660059
11654,0.004565143
11655,0.77439433
11656,0.00033152688
11657,0.000846053
11658,0.0009512226
11659,0.0007356529
11660,0.00091833324
11661,0.001726358
11662,0.00058099005
11663,0.0009643726
11664,0.0004064288
11665,0.0005233134
11666,0.00039151777
11667,0.118847206
11668,0.00036144027
11669,0.00040945402
11670,0.00041653952
11671,0.0003381024
11672,0.0011347807
11673,0.11360668
11674,0.00057629624
11675,0.0008002188
11676,0.00033787015
11677,0.0011826965
11678,0.005296603
11679,0.0005544891
11680,0.019678468
11681,0.14705817
11682,0.2613182
11683,0.0006347374
11684,0.00054605596
11685,0.7853111
11686,0.0012751451
11687,0.00035109467
11688,0.00046822807
11689,0.0026134904
11690,0.0011926547
11691,0.0059761074
11692,0.00044618626
11693,0.0012357129
11694,0.10527557
11695,0.0021393492
11696,0.00035654363
11697,0.0018033575
11698,0.0005597581
11699,0.00087706896
11700,0.0011363662
11701,0.0003219449
11702,0.00035714015
11703,0.002523542
11704,0.00055639236
11705,0.0006199841
11706,0.010104723
11707,0.03937629
11708,0.00050126336
11709,0.053344868
11710,0.00032045416
11711,0.00039565618
11712,0.00044945622
11713,0.00062676385
11714,0.00039954606
11715,0.00049234903
11716,0.008144059
11717,0.0033305257
11718,0.00089168514
11719,0.00041698394
11720,0.00031345166
11721,0.004047978
11722,0.0017627947
11723,0.00077654567
11724,0.0008004975
11725,0.0003986753
11726,0.00043140928
11727,0.00049745163
11728,0.00052705576
11729,0.0046316083
11730,0.24193192
11731,0.0005136675
11732,0.00044686603
11733,0.00058939494
11734,0.0034327377
11735,0.000587202
11736,0.0014651037
11737,0.004980935
11738,0.0005849201
11739,0.0004725454
11740,0.005476915
11741,0.0031299968
11742,0.0015362182
11743,0.00039235098
11744,0.0003678375
11745,0.0004503249
11746,0.0005279123
11747,0.00036078278
11748,0.00036521547
11749,0.0021856881
11750,0.00037417916
11751,0.00057011034
11752,0.023229029
11753,0.0005247839
11754,0.0006901381
11755,0.89845955
11756,0.0007045123
11757,0.6687137
11758,0.0014976996
11759,0.14824355
11760,0.00047046848
11761,0.004004736
11762,0.038305696
11763,0.00037190973
11764,0.0720862
11765,0.00038091146
11766,0.00039514987
11767,0.00053268124
11768,0.0003831677
11769,0.00039713024
11770,0.00094080373
11771,0.29035455
11772,0.0013152895
11773,0.001012513
11774,0.00064818613
11775,0.5885935
11776,0.00053387985
11777,0.6273569
11778,0.0005014098
11779,0.00064332347
11780,0.00040146458
11781,0.00158028
11782,0.00045156866
11783,0.000602323
11784,0.000362129
11785,0.00034724292
11786,0.00036143704
11787,0.00035983257
11788,0.00043348112
11789,0.000802482
11790,0.00039420315
11791,0.0007823589
11792,0.10570283
11793,0.0003359226
11794,0.00040861283
11795,0.00082364643
11796,0.00062076503
11797,0.0004437049
11798,0.013612959
11799,0.0004042817
11800,0.0010313226
11801,0.0006748572
11802,0.00088396796
11803,0.00036202063
11804,0.00035517057
11805,0.00052491616
11806,0.00047204323
11807,0.17037548
11808,0.0010356065
11809,0.0006321187
11810,0.0004196181
11811,0.00035896956
11812,0.030702362
11813,0.00073690433
11814,0.596597
11815,0.00037858088
11816,0.00037656628
11817,0.0011935765
11818,0.0006242059
11819,0.00044236722
11820,0.0007290779
11821,0.0003747486
11822,0.00035822386
11823,0.0016885087
11824,0.00076312455
11825,0.00035566793
11826,0.000774909
11827,0.00057167764
11828,0.00042857206
11829,0.00036945575
11830,0.0003709419
11831,0.0004161797
11832,0.00045862544
11833,0.042323124
11834,0.8805135
11835,0.004291477
11836,0.0077758185
11837,0.0003509781
11838,0.0003272362
11839,0.0029309622
11840,0.00041722236
11841,0.0004846944
11842,0.00038079917
11843,0.00058882864
11844,0.00039638905
11845,0.0003837995
11846,0.00044105225
11847,0.0006037377
11848,0.0005196891
11849,0.0009249665
11850,0.0003363774
11851,0.00037179777
11852,0.00054284546
11853,0.00035177683
11854,0.0005462874
11855,0.049319215
11856,0.00041536934
11857,0.00076960324
11858,0.0014339973
11859,0.8339087
11860,0.00041219848
11861,0.00067723624
11862,0.00042568007
11863,0.5650458
11864,0.0004970793
11865,0.000961152
11866,0.0003285107
11867,0.0005034748
11868,0.00040838512
11869,0.00070742087
11870,0.001112577
11871,0.0003170724
11872,0.0012596103
11873,0.00041217968
11874,0.0006892219
11875,0.0004644927
11876,0.00037435567
11877,0.0006561445
11878,0.000382351
11879,0.00051144947
11880,0.0003563478
11881,0.00038712696
11882,0.33809146
11883,0.0013050507
11884,0.00039560784
11885,0.0003436708
11886,0.00037257402
11887,0.00054516265
11888,0.002725706
11889,0.00046013235
11890,0.0013009004
11891,0.0006839215
11892,0.000385759
11893,0.0006079887
11894,0.0066650896
11895,0.0036240288
11896,0.0005239417
11897,0.0005303469
11898,0.000832947
11899,0.0047634775
11900,0.00041173206
11901,0.0006212219
11902,0.00061477476
11903,0.0005590904
11904,0.00041036852
11905,0.0003506271
11906,0.00041504452
11907,0.048824392
11908,0.00040970818
11909,0.0007925949
11910,0.007853576
11911,0.003166718
11912,0.64028424
11913,0.019945353
11914,0.0007866955
11915,0.0003520635
11916,0.00033495208
11917,0.00035785616
11918,0.008250956
11919,0.0003636927
11920,0.0008227889
11921,0.000422015
11922,0.00043083058
11923,0.0008188952
11924,0.0012645238
11925,0.00077235635
11926,0.010688953
11927,0.0004118535
11928,0.0068079187
11929,0.0003134039
11930,0.00047788705
11931,0.0004741263
11932,0.0003636322
11933,0.00035787016
11934,0.0007755453
11935,0.000371455
11936,0.002684505
11937,0.001252173
11938,0.0015454905
11939,0.039137214
11940,0.0005598826
11941,0.00038628548
11942,0.75463426
11943,0.28184697
11944,0.00046598245
11945,0.00046873558
11946,0.00033815758
11947,0.0005015937
11948,0.0003828364
11949,0.0003593843
11950,0.00056427676
11951,0.00039393484
11952,0.00035056547
11953,0.0008736579
11954,0.00094545644
11955,0.0017407199
11956,0.050148077
11957,0.0007641238
11958,0.02455268
11959,0.00048526743
11960,0.00043942416
11961,0.028038997
11962,0.8821556
11963,0.00037807497
11964,0.00046301348
11965,0.0003303605
11966,0.00043366532
11967,0.0025394738
11968,0.00052075076
11969,0.8528929
11970,0.0004502018
11971,0.00042842087
11972,0.0011026361
11973,0.0015188019
11974,0.00036148747
11975,0.0005636496
11976,0.0008607508
11977,0.00064900896
11978,0.50361705
11979,0.0053303237
11980,0.0005066736
11981,0.0003152075
11982,0.0016798588
11983,0.0005270343
11984,0.00040929494
11985,0.00035914374
11986,0.00038162345
11987,0.021531364
11988,0.006030809
11989,0.0006018152
11990,0.7949809
11991,0.0003259285
11992,0.0004118952
11993,0.004087692
11994,0.017100502
11995,0.00054242293
11996,0.00044985017
11997,0.00035471452
11998,0.00042408062
11999,0.00039559667
12000,0.0005622663
12001,0.0005186174
12002,0.8670567
12003,0.00050575566
12004,0.0003720677
12005,0.0011279351
12006,0.05986452
12007,0.00061324914
12008,0.700393
12009,0.00041971906
12010,0.0004659087
12011,0.0005034664
12012,0.00095036224
12013,0.00039855568
12014,0.0010947731
12015,0.00051645923
12016,0.00033798214
12017,0.0011730439
12018,0.0003395062
12019,0.0005303889
12020,0.00036249787
12021,0.0005252735
12022,0.00037103676
12023,0.00040873289
12024,0.009412145
12025,0.03793275
12026,0.0009013455
12027,0.44630522
12028,0.0003263369
12029,0.07465872
12030,0.0004847323
12031,0.00036931338
12032,0.00057395117
12033,0.00045002237
12034,0.00034453624
12035,0.0020178426
12036,0.8775711
12037,0.009422264
12038,0.008405297
12039,0.0049412786
12040,0.00094156124
12041,0.0024866026
12042,0.02735112
12043,0.00033423188
12044,0.0003948349
12045,0.00032672458
12046,0.0012314504
12047,0.00034903403
12048,0.04430192
12049,0.0014872794
12050,0.0004611509
12051,0.0011395499
12052,0.00051698147
12053,0.00040540734
12054,0.0011959862
12055,0.0006969626
12056,0.0025473156
12057,0.0017673566
12058,0.00054037425
12059,0.00044961815
12060,0.00041684322
12061,0.000630055
12062,0.00036953113
12063,0.0007385427
12064,0.00041407213
12065,0.0013963478
12066,0.00040111985
12067,0.00039092978
12068,0.00055405364
12069,0.0005178107
12070,0.0006008467
12071,0.00042672674
12072,0.00042534558
12073,0.00044723498
12074,0.00040155873
12075,0.00060814345
12076,0.0006336487
12077,0.00053768756
12078,0.07574545
12079,0.00045576817
12080,0.0004764263
12081,0.00059002737
12082,0.00039937432
12083,0.0015076954
12084,0.0018055562
12085,0.000533367
12086,0.00037139765
12087,0.00059328426
12088,0.00036254418
12089,0.0003741295
12090,0.002721843
12091,0.00036533797
12092,0.0003640665
12093,0.0018867266
12094,0.00034994612
12095,0.0006476218
12096,0.004955497
12097,0.018957082
12098,0.010020015
12099,0.00034832535
12100,0.005300062
12101,0.00037139322
12102,0.0011895876
12103,0.00039338745
12104,0.008333747
12105,0.00078054675
12106,0.016801106
12107,0.0007359028
12108,0.0003967437
12109,0.00036433095
12110,0.00038600367
12111,0.0006316564
12112,0.0005517992
12113,0.0041381945
12114,0.0008751112
12115,0.13264999
12116,0.016390195
12117,0.0017269332
12118,0.00034053763
12119,0.0005062175
12120,0.0004084156
12121,0.0032874818
12122,0.00037188505
12123,0.00072567415
12124,0.0005401018
12125,0.0006179971
12126,0.00052754517
12127,0.0023319845
12128,0.00033465883
12129,0.0029039192
12130,0.009998383
12131,0.006647167
12132,0.07152535
12133,0.00040092279
12134,0.00034556785
12135,0.00033883605
12136,0.0006400503
12137,0.0004949913
12138,0.00036136343
12139,0.00052311085
12140,0.06260946
12141,0.0006778779
12142,0.00050173263
12143,0.8515323
12144,0.0003601911
12145,0.009491177
12146,0.0007140478
12147,0.00047540216
12148,0.0629485
12149,0.00056969136
12150,0.00079724786
12151,0.0007698611
12152,0.0010471182
12153,0.001326516
12154,0.00041447493
12155,0.00056156295
12156,0.0008048827
12157,0.00032493437
12158,0.002530404
12159,0.00036951294
12160,0.0027059505
12161,0.0004260018
12162,0.00042385556
12163,0.00085072283
12164,0.00035509717
12165,0.0007613568
12166,0.00036869728
12167,0.00093358866
12168,0.00032289192
12169,0.001169101
12170,0.00035405386
12171,0.0003985685
12172,0.0004265572
12173,0.00043853497
12174,0.0005183338
12175,0.0041763294
12176,0.0007068132
12177,0.00040208962
12178,0.00043913265
12179,0.00041309706
12180,0.0004903566
12181,0.001028691
12182,0.00034049546
12183,0.0005312643
12184,0.533263
12185,0.005373462
12186,0.0004698212
12187,0.0005941553
12188,0.00085792074
12189,0.0005991322
12190,0.00045319056
12191,0.0004280413
12192,0.0070600584
12193,0.0006070674
12194,0.00032657932
12195,0.0005528527
12196,0.0011246828
12197,0.0037685302
12198,0.0014955249
12199,0.0027364756
12200,0.00032840593
12201,0.0021211195
12202,0.0010247726
12203,0.00045689606
12204,0.7769918
12205,0.016497288
12206,0.047480073
12207,0.00097146246
12208,0.0058507603
12209,0.00044579283
12210,0.00036425667
12211,0.0003480814
12212,0.00033597377
12213,0.00039994423
12214,0.00035405264
12215,0.00057498633
12216,0.0004248768
12217,0.000426575
12218,0.00032845399
12219,0.0003449517
12220,0.00036766977
12221,0.00050499605
12222,0.0007783946
12223,0.0005933712
12224,0.60860485
12225,0.0005551667
12226,0.0005064261
12227,0.00070750725
12228,0.1405119
12229,0.00034194143
12230,0.0061585694
12231,0.00035068844
12232,0.13424572
12233,0.0010174226
12234,0.00086656713
12235,0.07464956
12236,0.00036287744
12237,0.05621361
12238,0.0007540465
12239,0.00079741405
12240,0.004475188
12241,0.00045399106
12242,0.00083574874
12243,0.0028143176
12244,0.0024231365
12245,0.0006611447
12246,0.0022848062
12247,0.0012037226
12248,0.6658839
12249,0.00049221446
12250,0.10808879
12251,0.007164477
12252,0.0005857564
12253,0.0004924986
12254,0.0005295582
12255,0.00038328368
12256,0.00043630897
12257,0.00035351637
12258,0.00045315298
12259,0.0019579562
12260,0.00056440465
12261,0.0031283877
12262,0.0003273417
12263,0.0025111723
12264,0.00036192482
12265,0.00050109735
12266,0.05321319
12267,0.00031126483
12268,0.004134242
12269,0.73153365
12270,0.0006018558
12271,0.0042180885
12272,0.0009755102
12273,0.001274676
12274,0.00034527227
12275,0.0005867359
12276,0.00032213563
12277,0.0040844036
12278,0.00055799447
12279,0.0018299911
12280,0.00044704863
12281,0.00059578696
12282,0.0011170392
12283,0.00065510755
12284,0.0012376129
12285,0.00059157325
12286,0.00036954196
12287,0.00063986104
12288,0.0007811905
12289,0.0006120633
12290,0.0003273812
12291,0.00050038483
12292,0.0003717852
12293,0.0003365326
12294,0.00038107726
12295,0.0067974823
12296,0.00036891765
12297,0.005967403
12298,0.002191853
12299,0.00067803275
12300,0.0005873932
12301,0.00045818207
12302,0.00046302658
12303,0.0008259124
12304,0.00033316406
12305,0.0004893035
12306,0.0004818595
12307,0.00036687934
12308,0.00039548468
12309,0.006371462
12310,0.0005858498
12311,0.0006341542
12312,0.00032662245
12313,0.00034398935
12314,0.00040892986
12315,0.0028730459
12316,0.0004831048
12317,0.0006046426
12318,0.0037525096
12319,0.07543448
12320,0.00033154726
12321,0.00036115464
12322,0.0018250743
12323,0.00057431
12324,0.00056155055
12325,0.00048206485
12326,0.00076586724
12327,0.00041436957
12328,0.0011559089
12329,0.010781759
12330,0.009555258
12331,0.0007560944
12332,0.0008830071
12333,0.016903596
12334,0.00040189846
12335,0.00035345755
12336,0.00039920755
12337,0.055992663
12338,0.0005008725
12339,0.00065773365
12340,0.003655394
12341,0.00033218839
12342,0.0004057618
12343,0.00037370867
12344,0.0003667522
12345,0.001172507
12346,0.0012106199
12347,0.0130489
12348,0.00037860492
12349,0.0004270387
12350,0.64256716
12351,0.00035532142
12352,0.00049440353
12353,0.0061238105
12354,0.0011398891
12355,0.00042898898
12356,0.00050364673
12357,0.00034895603
12358,0.5694511
12359,0.0007452356
12360,0.05420769
12361,0.00049747044
12362,0.12837729
12363,0.00049018726
12364,0.019431366
12365,0.0018936947
12366,0.00034671486
12367,0.0024221747
12368,0.00058016833
12369,0.00050838955
12370,0.00053626194
12371,0.00044835545
12372,0.00077396916
12373,0.00032105253
12374,0.0005560464
12375,0.00039142012
12376,0.013987919
12377,0.001859053
12378,0.0003625789
12379,0.00059026584
12380,0.00069185405
12381,0.00034117154
12382,0.00051710836
12383,0.004314627
12384,0.0005004893
12385,0.0056426125
12386,0.00061489595
12387,0.0005543664
12388,0.0008598512
12389,0.00042388946
12390,0.040369615
12391,0.012564369
12392,0.00043421966
12393,0.000711778
12394,0.0017060466
12395,0.00039544684
12396,0.043632723
12397,0.0004152257
12398,0.0026567038
12399,0.00042283692
12400,0.0003867235
12401,0.03219867
12402,0.0010995057
12403,0.0006241267
12404,0.0005333189
12405,0.0005862287
12406,0.00090022496
12407,0.00033321464
12408,0.0012441792
12409,0.0003241569
12410,0.0003443375
12411,0.0005839795
12412,0.00089376076
12413,0.00069098186
12414,0.00044865115
12415,0.0003795114
12416,0.00045891938
12417,0.00046851896
12418,0.00064755714
12419,0.00036147755
12420,0.00096393644
12421,0.0013287917
12422,0.00041066058
12423,0.00037918013
